"titledwpi"
"Apparatus for protecting e.g. credit card through personal computing device, has electrically conductive sheath for surrounding electronic device in first position, where sheath surrounds portion of electronic device in second position"
"System for hardening security images used for authentication, has processor which modifies several images to form several modified images and provides several modified images to user"
"System for identifying objects of interest and providing relevant information, has hardware processors for obtaining information related to object of interest from object of interest, and presenting obtained information as part of view"
"Method for performing electronic authentication using user device, involves determining whether user recognizes modified electronic image, and granting authenticating request in response to determining that user recognizes modified image"
"Terminal harbor device for terminal harbor system has hardware processor which executes terminal processing application so as to determine process for resolution of conditions, and execute process with transaction processing terminal device"
"Secure arrangement for performing credit card payments, has secure controller located in secure area, where secure area comprises analog/digital converter for digitizing analog signal to digital signal that is processed by controller"
"Secure arrangement for performing credit card payments, has secure controller located in secure area, where secure area comprises analog/digital converter for digitizing analog signal to digital signal that is processed by controller"
"Payment or funding instrument card reader e.g. credit card reader, for use with smart phone, has body including slot to receive card, and output plug/jack extended from bottom portion of body apart from another bottom portion"
"Networked system for performing e.g. bank account transactions, using preferred payment process, has hardware processors for receiving request for available funding instruments for payment from point of sale device of merchant"
"System for activating a payment card at a merchant store, comprises hardware processors to read instructions from a non-transitory memory to cause the system to analyze an image and identify card identifier that is included in the image"
"System for providing business communication services using beacon device, has interface comprising information associated with recipient provided for display on computing device, where interface allows user to make payment to recipient"
"System for providing business communication services using beacon device, has interface comprising information associated with recipient provided for display on computing device, where interface allows user to make payment to recipient"
"Risk management system for financial transaction applications, configures transaction data set based on authorized denial system interface"
"System for implementing in-store payment card activation for e.g. PayPal, has processors determining whether card identifier is valid, where processors associate physical payment card with account of user"
"System for activating payment cards using user devices, has hardware processors for reading instructions from non-transitory memory, and card identifier linked and associated with physical card with user account in database"
"Credit management system for facilitating online purchase and finance of product, has web server that automatically communicates approval of credit application to computer if credit application meets credit approval criterion"
"System for payment card, has operations for determining first card identifier is linked to user account and processing purchase request using user account"
"Method for determining a user path through a merchant location using multiple wireless beacons, involves determining an item, which is selected for purchase by multiple of users at a single merchant location"
"System for simulating input/output in e.g. desktop computer, has hardware processors for simulating input/output corresponding to magnetic stripe card by injecting token into component and transmitting token to server based on identifier"
"System for providing smart line routing using wireless beacons at various merchant locations through personal computing device, has processor determining first checkout line from set of checkout lines, and communicating first line to user"
"Card device for payment card with anti-skimming functions and features, has reading of card device authenticated by scanner for transaction based on determined number of readings and enabling to make transaction"
"Virtual currency wallet system, has hardware processor for enabling transmission of virtual currency from virtual currency wallet in response to authentication of first security layer, second security layer, and third security layer"
"Electronic device e.g. smart phone pause primary communication session for time to allow user device to process primary information, and to generate secondary information in further transaction"
"System for restricting access to mobile device e.g. smartphone, has processor that switches first mobile device to stealth mode by displaying image on display of first mobile device"
"Computer system for restricting access of mobile device e.g. smartphone of user in location, has processor that determines, initiates multiple actions to alert user based on location of mobile device"
"Method for encrypting messages using multiple session, involves receiving public encryption keys, encrypting portion of payload associated with message, and sending message to server from client, where message comprises payload encrypted"
"System for protecting sensitive data during user interface automation testing, involves processors for determining cipher text corresponding to encrypted data key using kit and decrypting text using encryption algorithm to obtain data"
"Method for restrictively accessing electronic file for online fund transfer to target location i.e. hospital, involves determining whether user has reached target location based on electronic feedback, and granting access of object to user"
"System for enhancing electronic information security, has processor that determines whether request is sent from registered electronic device, and processes request, if request is determined to be sent from registered electronic device"
"Method for facilitating sensitive data protection during web user interface automation testing, involves generating cipher mapping file for cipher text in test data file, and storing cipher mapping file with encryption algorithm"
"System for generating privacy data containment and reporting, in which privacy data is classified using machine learning (ML) model based on type and content of data, and containing data based on classification"
"Method for facilitating backing up electronic files by electronic device, involves determining whether first electronic file meets predefined criterion for being carrier file for steganography, and storing second electronic file"
"System for tracking attacks on user accounts, comprises non-transitory memory storing instructions, a hardware processors are coupled to the non-transitory memory and are designed to read the instructions from the non-transitory memory"
"Method for patching applications for purchasing items and services, involves accessing database, and deploying patched software application using application programming interface associated with cloud computing test environment"
"Method for patching applications for purchasing items and services, involves accessing database, and deploying patched software application using application programming interface associated with cloud computing test environment"
"Method for generating and executing security monitoring policy of computing device, involves selectively monitoring fewer than all of multiple tasks executing on device for security threats according to monitoring policy"
"Mobile device system for allowing secure collection of personal sensitive information, has processor for generating system interrupts associated with login screen, and determining actions based on system interrupts"
"Non-transitory computer-readable medium for detecting and/or mitigating ransomware on computer system, has set of instructions for preventing original content from being deleted if modified content is encrypted"
"System for detecting malware from count vectors in network environment, has processors for mapping each system call from system calls to component of components in count vector and transmitting count vector to malware detection module"
"Method for performing memory layout-based monitoring in application for computer security, involves flagging application for review in response to determining that memory layout fingerprint not matches previous memory layout fingerprint"
"System for verifying publication data received within electronic communication at computer system, has processor for selectively controlling publication of publication data based on first notification"
"Malware detection system for detecting malicious process using count vectors, has hardware processor that determines process that generated count vectors using summary representation"
"System for generating monitoring policy for electronic device and selectively monitoring tasks executed by electronic device, comprises hardware processors and memory storing instructions that in response to execution by hardware processors"
"System for detecting anomalies for electronic device for initiating transactions, has processors coupled to memory unit to execute action on system when series of functions executed from stack is determined not to be same as expected series"
"System for determining strength of created credential in e.g. financial institutions, for e.g. authentication application, has hardware processors for receiving indication whether accepts or rejects password based on strength indication"
"Device for creating user credential for user authentication, has interface receiving user selection of one credential component from transmitted list of credential components, where user selection is input by user during authentication"
"Password checking system has hardware processors coupled to non-transitory memory and read instructions from memory, and determines to accept proposed password based on comparison between first formation rules and second formation rules"
"System for detecting horizontal attacks in authentication system, has processors to increase score associated with common credential when received credential matches common credential and make security determination based on score"
"System for selling of products using a user device, comprises multiple hardware processors that are coupled to a non-transitory memory and configured to read instructions from non-transitory memory for receiving a request from a user device"
"Method for denying request to determine whether user is machine from outside culture, involves determining whether user is human from culture, and granting request when user is human from culture or geographical location"
"System for selecting character of credential e.g. secret identifier on input device of e.g. computing device, has processor for generating output signal based on selection signal, and network interface component for transmitting signal"
"Computer system for providing data confidence index, has processor that adjusts confidence index for remote computing device responsive to results of applying ordered rules"
"Service providers system for buying and selling of products and services over internet by using electronic devices, has processors for processing transaction using user account based on user device to be bound to user account"
"System for providing authentication user with user device, has hardware processor for causing two images to be displayed on display screen in response to request to authenticate and receiving selection of one of images by display screen"
"Stimulus-based authentication system e.g. computing system, for e.g. shopping and purchasing goods and services, has processor for comparing ratio to threshold and determining output action when ratio is greater than threshold"
"System for generating animated emoji mashups by using computer system, has processor for processing emoji and image to obtain coordinate information and combining emoji and image by coordinate information to generate animated emoji mashup"
"System for performing secured payment transaction in e.g. retailer, has login configuration comprising symbols, where expected password for user is determined, and judgment is made to determine whether password matches expected password"
"System for performing electronic authentication, has processors which determine user response to electronically modified image, and authenticate user based on user response"
"System for using trusted devices to broker secure logins into websites from insecured devices, has hardware processors for receiving code from user device and providing information from service provider to website"
"System for non-numeric personal identification, has transceiver that receives user-selected first non-numeric digit comprising word descriptor representing one of several categories from user device"
"Mobile embedded payment system for use by financial service provider in e.g. bank, to provide secured financial transactions over Internet, has secure vault communicating verification to reader if machine readable tag ID matches secured ID"
"Mobile embedded payment system for use by financial service provider in e.g. bank, to provide secured financial transactions over Internet, has secure vault communicating verification to reader if machine readable tag ID matches secured ID"
"System for implementing risk assessment of transactions, has processor adapted to determine security status for transaction and process request for transaction based on security status"
"System for implementing risk assessment of transactions, has processor adapted to determine security status for transaction and process request for transaction based on security status"
"System for implementing risk assessment of transactions, has processor adapted to determine security status for transaction and process request for transaction based on security status"
"System for allowing user to log-in on multiple applications accessible on device simultaneously, comprises processor to authenticate user through user device communicating over network with service provider, where master token is created"
"System for allowing user to log-in on multiple applications accessible on device simultaneously, comprises processor to authenticate user through user device communicating over network with service provider, where master token is created"
"System for authenticating user by using computing device, has processor for receiving system information, and authenticating access to application executing on user device based on hardware information matching another hardware information"
"System for providing flexible permissioning for application platforms, has memory device storing computer-executable instructions that provides application caller with access to set of functional capabilities corresponding to assigned tier"
"System for implementing authentication at watch for authenticating user into user account at user device, has processors determining similarity score based on comparison of body chemistry conditions with body chemistry profile of user"
"System for determining authentication of activities of accounts through computing devices, has authentication circuit for determining authentication of activity, and transmitter for transmitting indication of authentication to client device"
"System for displaying interface output based on biometric input orientation and captured proximate data, has hardware processors for determining interface display configuration for user interface and outputting user interface"
"System for authenticating user based on variable trust schema, has hardware processors for reconstructing security key based on received parts of security key and authenticating user based on reconstructed security key"
"Authentication system for use in online and/or mobile payment, has hardware processor for determining that set of authentication factors matches profile and extends time period such that user allows to continue access to application"
"Authentication system for use in online and/or mobile payment, has hardware processor for determining that set of authentication factors matches profile and extends time period such that user allows to continue access to application"
"User accessible computer network system for electronically authenticating account in unsecure environment, has processor for storing inactive password associated with user account in database and setting stored password as active password"
"System for automatic creation of personal identification numbers (PINs), has processor that grants access to user when user-entered access credential matches first access credential"
"System for vehicle based electronic authentication and device management, has processor that authenticates account of first user for first user device based on first transportation information according to user authentication configuration"
"System for automatic personal identification number (PIN) creation using password receives user input comprising specific PIN and grants access to user account when specific PIN matches other PIN"
"System for conducting automated teller machine transaction using e.g. mobile telephone, has processors for conducting automated teller machine transaction to process transaction at automated teller machine in response to receiving code"
"Computer implemented method for securely displaying content, involves causing display to adjust viewing angle from first pixels associated with first portion of image without adjusting viewing angle from second pixels"
"Transaction processing system for performing peer-to-peer financial transaction between mobile devices in network environment, has processor for sending payment request and payee information through network to cause payment provider device"
"System for inhibiting phishing on mobile network devices such as cellular telephones, has processor that compares received one time passwords generated by server to corresponding one time passwords generated at mobile network device"
"Multi-blockchain transaction information segregation system, comprises hardware processors, which are coupled to the non-transitory memory,and provided to read instructions from non-transitory memory to perform operations"
"System for intercepting challenge using interceptor, has hardware processor for receiving answer to challenge, and for receiving dynamic web content response that updates portion of webpage after validating answer to challenge"
"System for checking password strength using user device, has processor for accepting proposed password in association with user account in response to determining that score calculated for proposed password exceeds predetermined threshold"
"Method for authenticating user from user device, involves determining first subset of characters matches second subset of characters and authenticating user in response to determining"
"System for tracking potentially fraudulent activity associated with spoof web sites in network-based commerce system, generates spoof site tracking record including data identifying potential spoof site"
"Payment provided system for secure account access and authorizations using e.g. computer by internet, has processor for authenticating user for transactions with website in response to receiving one-time password from user via network"
"System for identifying and comparing behaviors of one or more computer systems, determines whether configuration discrepancy exists between computer systems based on comparison between two-dimensional images for each of computer system"
"System for identifying and comparing behaviors of one or more computer systems, determines whether configuration discrepancy exists between computer systems based on comparison between two-dimensional images for each of computer system"
"System for identifying and comparing behaviors of one or more computer systems, determines whether configuration discrepancy exists between computer systems based on comparison between two-dimensional images for each of computer system"
"System for determining user device such as smartphone identities, has historical device whose information is accessed and transaction risk is determined based on comparison of current device information to historical device information"
"System for verifying activity involving e.g. smartphone, has computer processor module that determines whether request to engage in activity is authorized by user based on sensor data, and alerts user if request is unauthorized"
"System for verifying activity involving e.g. smartphone, has computer processor module that determines whether request to engage in activity is authorized by user based on sensor data, and alerts user if request is unauthorized"
"Apparatus for providing near field communication activation and authorization, accesses stored packet data to permit subsequent activation of near field communication (NFC) enabled device through NFC link"
"Server for presenting system for presenting data subject's purchasing information to data recipient's computer to allow sale of goods or services using e.g. wireless phone, receives purchase decision and sends payment data to merchant"
"Method for displaying secure expandable advertisement in e.g. personal computer, involves expanding inline frame (IFRAME) after authentication of expansion application programming interface (API) call from third party vendor"
"Computing device i.e. cellular telephone, has processors for extending computing session in response to determining that computing device passcode matches another computing device passcode at set of different times"
"System for determining device reputation for trust for electronic payments, has hardware processor that determines risk level for communication device using device history data, device attribute, and network risk determination"
"Device for protecting personal information of user from malicious content, performs user action for receiving user-generated interrupt based on classification of content"
"System for tracking fraudulent activity related to spoof sites in commerce system, has processor for identifying candidate site as spoof site in response to determining that source of document is same as source of another document"
"Method for providing user signup for private account service provider, involves determining whether to authorize payment account for user associated with phone account, and causing creation of payment account for user"
"Server for consummating commercial transaction between customer and merchant, using credit card, retrieves previously stored payment data associated with customer based on determined identity, and sends payment data to merchant"
"System for determining device reputation for trust for electronic payments for financial institutions, has hardware processor for determining whether to process transaction question based on risk level for communication device"
"Smart refrigerator system for providing automated management of stored food items, comprises multiple compartments configured to contain items having associated tags and multiple tag readers that are configured to read the tags"
"Computer system for online clustering, has processor that determines whether to assign cluster identity of previously assigned clusters to new event based on results of searching multiple reduced feature tables with unique data combination"
"System for processing event data related to events e.g. login attempts, processes event data under longer time constraint to further update data record, in response to determination that data record is mature under shorter time constraint"
"System for facilitating linguistic processing of e.g. positive sentiment from syntactic parse trees, has hardware processor for determining needs expression corresponding to sentiment, where needs expression includes subject"
"System for facilitating responsive web page delivery based on network connection bandwidth in client device, has user interface module for providing instructions to client device to cause client device to display display-element"
"Custom caching method in data management system, involves populating all data portions in cache store using key definitions of key manager included in acquired configuration information and returning reference to store, to application"
"Custom caching method in data management system, involves populating all data portions in cache store using key definitions of key manager included in acquired configuration information and returning reference to store, to application"
"Custom caching method in data management system, involves populating all data portions in cache store using key definitions of key manager included in acquired configuration information and returning reference to store, to application"
"Method for implementing service level agreement (SLA) based storage access system, involves throttling data storage server resources that maintains SLA of data storage consumer based on SLA performance data indicating SLA violation"
"System for providing suggested store to purchase book or tax preparation in e.g. client machine, has search engine for transmitting content to client machine as selectable content responsive to search engine finding content"
"Method for generating popular searches of information related to e.g. items of interest, involves associating search criteria with source information, and maintaining counts of instances for search criteria in association with information"
"System for segmenting header-token driven automatic text e.g. page, through computer device, has processor-implemented segmentation module for storing indication that group of tokens is most relevant group of tokens in description in memory"
"Computer system, has processor generating report comprising account and scatteredness score information for one or more of accounts in peer group associated with detected anomalous account behavior by security manager module"
"System for retrieving and normalizing product information, has processors to identifying offerings for product from suppliers that describes product differently and to cause presentation through user interface"
"Contextual breadcrumbs providing system for navigation of web pages has processor that executes contextual breadcrumb application to cause contextual breadcrumbs to be displayed on current page"
"Contextual breadcrumbs providing system for navigation of web pages has processor that executes contextual breadcrumb application to cause contextual breadcrumbs to be displayed on current page"
"Method of generating search result ranking function applied for electronic commerce platform e.g. retail website, involves identifying potential ranking function, and assigning ranking score to items in set of active items"
"Method for expanding database search query, involves adding synonym candidate as synonym for token into expansion dictionary in response to determination that determined categories are same"
"Method for extracting targeted data for real-time reporting, involves identifying successful operations within tracked operations, and attributing identified successful operations to tracked operations"
"System for retrieving and normalizing product information, has processor merging item records into single item record in response to level of attribute identified as being common transgressing threshold overlap value"
"System e.g. trading/commerce system for e.g. receiving result data associated with created context for e.g. electronic shopping cart application, has results module for receiving input from user and generating result data based on context"
"Demand metrics deriving method for assessing item listings used in networked electronic publication system, involves providing signals representing selectable images of aspects of dominant product category for rendering at client machine"
"Method for generating recommended search queries involves selectively providing specific query of existing search queries to user device"
"Computing system for providing a framework as a service in companies, where comprises a non-transitory memory that stores an application using an incoming pipeline handler, where the response is received from the application"
"System for execution and display of events in web browsers, has processor that determines element on first web browser corresponding to event and transmits element and event to web browsers for execution"
"System for execution and display of events in web browsers, has processor that determines element on first web browser corresponding to event and transmits element and event to web browsers for execution"
"System for execution and display of events in web browsers, has processor that determines element on first web browser corresponding to event and transmits element and event to web browsers for execution"
"System for constraining search queries to e.g. entertainment categories, has query module executing query to identify results, where query includes categories as constraints and communication module communicates results to client machine"
"Method for translating user-specific queries for items to be collected from search engine, involves measuring similarity of user behavioral data of query data pairs, and using determined queries as statistical translations of each other"
"Computer-implemented method for simulating search to generate optimized scoring function, involves evaluating performance of new scoring function with weighting factors for parameters relative to production scoring function"
"Computer implemented method for determining confidence scores for accounts based on peer interactions, involves determining partition that separates transactions into categories, and associating score to identifier of first transaction"
"System to use electronic commerce system, has hardware processor for providing graphical tabs, in user interface, for each group of result data and each tab includes identification of corresponding data type"
"System for summarization of short comments, has rating module that determines aspect rating corresponding to first aspect based on respective overall rating of portion of comments"
"System for providing composite search results, has machine with memory and processor, where search engine of first website, executable by machine, is configured to receive search query from user accessing first website on device"
"Method for defining group of data for multiple databases, involves defining group of data corresponding to entities across data sources using generic language related to set of entities"
"System for providing composite search results from both general purpose search engines and specific purpose websites, has a medium storing instructions for receiving input and determining item listing information of an item listed for sale"
"System for social graph maintenance, comprises social graph module that obtains social data about subject user from social network services, and relevance module that determines that a particular node lacks relevance to the subject user"
"Method for summarizing short comments on e.g. food services about restaurants, involves processors for implementing module to cause presentation of extracted representative phrase corresponding to aspect on client machine"
"Method for automatically generating listings using online commerce system based on catalogue information, involves publishing digital advertisements by communication channel in response to determining that channel satisfies profit factors"
"System for constraining a search result set, comprises memory to store instructions that are executed by a processor to perform a computer-implemented analysis of a search result set"
"Method for defining grouping of data across multiple sources using variables and functions, involves retrieving data across multiple data sources based on defined grouping of data and presenting retrieved data using user interface"
"Method for providing search results on search engine, involves generating search result based on search input and creating ranked search result personalized to specific user using user profile"
"System for configuring a query language based on a set of rules for a user, in which search query is received, and search query is applied to index data structure in database to identify the document information"
"Method for removing chrome from web page, involves extracting text from content nodes associated with version of web page and ignoring nodes that are not identified as content nodes, and parsing web page into tree structure"
"Method for generating advertising campaign e.g. print advertisement, or listings utilizing catalog information, involves focusing on products sold by merchant in one of communication channels"
"System for providing recommendations based on branding of goods/services in online publication system, has engine for providing recommendation by accessing memory for identifying brand relationship corresponding to brand preference of user"
"System for e.g. facilitating detection of users and vehicle usage of variable insurance terms, has interface component for receiving usage factor from vehicle device associated with user or vehicle and communicating adjustment to device"
"System for collecting, normalizing and presenting product and vendor information on internet to sell products, has data collector for collecting product information from suppliers, where product information relates to product"
"System for configuring a query language using operator dictionary, has query receiver module that is configured to receive search query to search for document information in database from user"
"Personalization system for generating personalized results for online user, has personalization server for returning set of scores to requesting system for personalizing online experience of online user"
"Server system for exchanging messages in electronic trading system, comprises servers hosting application program interfaces to receive request messages addressed to APIs and having common data component"
"Method for generating related search queries, involves tracking activity with respect to query result of query and another query result of another query, where activity is performed by users of network publication system"
"System for generating search result set for online shopping applications, has result analysis module for performing analysis of result set, and parameter module for identifying additional search parameters based on analysis of result set"
"Method for providing query linguistic service, involves performing phrase recognition on initial query term set to determine recognized phrases, and determining results that match initial query term set and synonym"
"Method for translating content, method involves providing content on user device, where content is associated with primary region display mode, and region display modes displays content in languages to display multiple translated content"
"Method for translating content, method involves providing content on user device, where content is associated with primary region display mode, and region display modes displays content in languages to display multiple translated content"
"Method for machine translations between different languages, involves matching first value with statistical relationships specified by statistical flow data, and producing result used in performing first macine translation"
"Method for machine translations between different languages, involves matching first value with statistical relationships specified by statistical flow data, and producing result used in performing first macine translation"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
"Send document to information (as in LI). Record time the user if the document is at the server"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
"each domain's frequency is the domain's average frequency over all such flows"
NA
"PAYPAL INC.,US"
"Computer-implemented method for adding on-the-fly comments to source code within source code file on computing device, involves causing indication of comment to be displayed within source code file to user on computing device"
"Method for point of sale payments, involves receiving payment code information from payer device over network, where payment information is associated with payment code information retrieved from database"
"Systems for an inline editing field for nested website settings, has network interface component configured to communicate with first device of user during a search process using search engine and keyword is determined for first support"
"Method for using modular web content software architecture, involves returning module bundle to web application, iterating through module bundle to build web page, and returning web page to user by web application"
"Non-transitory computer-readable medium for use with instructions for causing processor to execute user interaction enhancement with displayed content, includes detecting subject matter of content is displayed on display of device"
"Non-transitory computer-readable medium for use with instructions for causing processor to execute user interaction enhancement with displayed content, includes detecting subject matter of content is displayed on display of device"
"Method for translating text for electronic commerce transactions, involves collecting metadata from sets of item listings and mapping aligned sets from first language to second language to fetch descriptions of mapped aligned sets"
"Method for sharing content utilizing universal link format, involves determining request associated with a uniform resource locator, which has multiple directives to direct requested content to execution environment for client platform"
"Web page authoring method, involves validating page markup language data according to schema for page markup language, and reading string markup language data for transforming set of text string"
"System for processing search requests in electronic device, comprises application interface module that receives search request linked to location data, where distance value and similarity value are compared with collaboration criterion"
"System for improving music experience of user in amusement device e.g. jukebox, has processors that determines shared musical preferences for multiple users and selects music based on shared musical preferences"
"Device for seamless pagination of presented data, has processors to adjust multiple search results upon receiving selection of one or more of set of non-scrollable search refinement elements"
"Payment system for facilitating payments between users of mobile devices includes payspot transaction processing module that facilitates transfer of funds to first user from second user based on second request"
"Payment system for facilitating payments between users of mobile devices includes payspot transaction processing module that facilitates transfer of funds to first user from second user based on second request"
"Payment system for facilitating payments between users of mobile devices includes payspot transaction processing module that facilitates transfer of funds to first user from second user based on second request"
"Method of conducting electronic card payment between merchant and cardholder using credit card, involves transmitting purchase information and complete permanent account number to bank server conducting card payment"
"System for performing on-demand image spriting process by user device, has processor for generating modified electronic document comprising aggregated image and style information and transmitting modified electronic document to user device"
"Client-server system for seamless pagination of presented data used in e.g. search application, has modules for displaying search results along with pagination control with pagination control size, where pagination control selects page"
"Client-server system for seamless pagination of presented data used in e.g. search application, has modules for displaying search results along with pagination control with pagination control size, where pagination control selects page"
"Client-server system for seamless pagination of presented data used in e.g. search application, has modules for displaying search results along with pagination control with pagination control size, where pagination control selects page"
"System for shipping and delivering of package to customer, comprises memory device that stores user account information, and processors that receives visual identification from user and transmits visual identification to shipping carrier"
"System for facilitating data replication between databases with heterogeneous data platforms, has database server for updating first and second data tables with incremental by using application utility from multi-application utilities"
"System for facilitating delivery of package to customer form store in mall by providing e.g. financial information, to merchant, has processor for transmitting confirmation to user device that indicates item is received by receiver"
"Method of on-demand image spriting, involves providing modified document so as to access to secondary image in response to received page request for requested document"
"System for playing personalized music, has processor which is configured to retrieve or determine musical preferences for user, determine song to be played for user based on musical preferences and to communicate song to music player"
"Method for providing visualization of intelligent enterprise data, involves presenting performance report for first work flow based on performance metrics generated for data associated with first work flow in response to user request"
"System for categorizing and filtering content that is transmitted to computing devices, has hardware processors for determining that threshold amount of comments are associated with tag, and restricting access to comment"
"System for profiling multi-identifier user for purchasing items and services from merchants, has processors for storing first user data in user account database and creating user profile using first, second and third user data"
"Music system for playing of music based on preferences of nearby users, has multiple processors for generating music playlist based on shared musical preference information, and causing playback of music playlist by music system"
"Mobile computing device e.g. smart phones used for conveying data to particular program, has processor that is configured for receiving return data generated by particular website through second URI"
"Method for merging data based on proximity and validation involves determining mapping rules each configured to map first data set based on first location information and each one of second data sets based on second location information"
"Centralized platform system for publishing user's updated account information to one or more entities, has hardware processor to search database for second central account and publish first account information to third entity"
"Method for generating a search result ranking function, involves receiving multiple factors, test set of items and an ordering solution representing a preferred ordering of the test set of items"
"Method for providing content inversion used in user searches and product recommendations by user device, involves determining generalization score between search query and sentence, and providing search results based on score and content"
"Computing system for obscuring data hidden using steganography, has processor that reads instructions from memory to cause system to perform receiving media file over network communication and perform steganography on media file"
"System for providing application platform on client device, has processor for determining permissions given to application developer to use or access features or functional capabilities of application programming interface"
"System for encouraging user feedback to content, has hardware processors for receiving indication as to whether actuatable keyword is actuated from user device and adjusting user information based on whether actuatable keyword is actuated"
"Providing access to an online commerce site with a number of severs by identifying the requesting user, directing the user to a particular server and transmitting the identity of that server to the user"
